Elevation,Land_cover_forests,Land_cover_shrublands,Land_cover_savannas,Land_cover_grasslands,Land_cover_croplands,Land_cover_urban_areas,Temperature_interpolated_rasters,Precipitation_interpolated_rasters
453.940002441406,14,0,0,0,86,0,20.8534259796143,767.876953125
372.690002441406,33,0,2,0,62,0,17.3065891265869,1344.2822265625
475.510009765625,58,0,0,0,42,0,8.32275581359863,906.473510742188
280.320007324219,0,0,0,0,97,3,19.8052082061768,805.957885742188
475.510009765625,58,0,0,0,42,0,16.6599235534668,672.260070800781
47.0400009155273,5,0,0,0,11,82,9.44955444335938,1003.05364990234
NA,NA,NA,NA,NA,NA,NA,NA,NA
62.7200012207031,6,0,0,0,5,89,1.46535921096802,866.108764648438
204.25,90,0,0,0,10,0,-1.22872126102448,1634.12268066406
NA,NA,NA,NA,NA,NA,NA,NA,NA
258.019989013672,79,0,0,0,21,0,-4.33998155593872,1605.60815429688
NA,NA,NA,NA,NA,NA,NA,NA,NA
413.929992675781,0,100,0,0,0,0,24.2691535949707,-1.58993637561798
84.5500030517578,49,0,0,0,21,30,17.0339756011963,331.257354736328
286.670013427734,87,0,0,0,0,13,23.1085567474365,1648.44506835938
148.220001220703,1,0,0,0,0,99,17.9738159179688,2042.83349609375
109.480003356934,69,0,0,0,9,22,0.208574935793877,1664.86120605469
194.25,19,0,0,1,65,3,14.9153099060059,1750.69226074219
651.510009765625,45,0,0,0,55,0,16.237361907959,1255.064453125
63.7400016784668,42,0,0,2,51,5,-3.04050612449646,720.887573242188
308.799987792969,13,0,0,0,86,1,-4.69743871688843,2148.55834960938
16.6900005340576,4,0,0,2,2,55,NA,NA
308.799987792969,13,0,0,0,86,1,-6.79370975494385,1411.09887695312
308.799987792969,13,0,0,0,86,1,-6.92094755172729,1396.45141601562
157.100006103516,2,0,0,0,10,88,21.147388458252,1344.71752929688
334.369995117188,46,0,0,0,54,0,17.4143562316895,1727.74291992188
395.470001220703,5,0,0,0,95,0,-6.0227689743042,1567.70983886719
395.470001220703,5,0,0,0,95,0,-6.97639560699463,1400.68359375
175.309997558594,52,0,0,0,48,0,20.0143566131592,1273.84973144531
395.470001220703,5,0,0,0,95,0,20.3390274047852,1363.81811523438
466.850006103516,100,0,0,0,0,0,16.7649631500244,1253.50451660156
395.609985351562,0,0,0,0,100,0,19.9304847717285,1490.73461914062
477.109985351562,54,0,0,0,46,0,16.6777954101562,785.827697753906
204.169998168945,25,0,0,0,69,6,21.0591640472412,1336.36767578125
NA,NA,NA,NA,NA,NA,NA,NA,NA
386.190002441406,34,0,0,0,66,0,15.7307167053223,1261.8896484375
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
2.24000000953674,1,0,1,47,0,50,22.6151885986328,421.416961669922
438.570007324219,39,0,0,0,61,0,20.6541175842285,567.269775390625
18.6299991607666,0,0,0,0,0,100,2.51104712486267,873.495544433594
193.300003051758,10,0,0,0,90,0,20.8920288085938,1474.28991699219
18.6299991607666,0,0,0,0,0,100,4.88124561309814,1269.79724121094
293.070007324219,98,0,0,0,0,2,-4.49428606033325,596.937255859375
18.6299991607666,0,0,0,0,0,100,4.90346097946167,1267.72326660156
62.4300003051758,44,0,0,0,2,54,3.29670524597168,1418.58081054688
172.449996948242,100,0,0,0,0,0,17.3588676452637,454.072509765625
85.8099975585938,33,0,0,6,8,53,-1.21613585948944,506.037963867188
152.449996948242,0,0,0,22,0,78,26.1062068939209,2519.55590820312
149.270004272461,53,0,0,0,47,0,14.2975463867188,1190.38171386719
167.440002441406,37,0,0,0,30,33,23.4962253570557,1360.07678222656
5.36999988555908,0,0,16,21,5,31,28.2829933166504,528.508178710938
153.169998168945,0,0,0,96,4,0,5.39081287384033,564.322814941406
171.960006713867,0,0,2,47,3,48,5.71266269683838,376.758361816406
137.229995727539,2,0,9,74,7,8,30.0554790496826,357.223175048828
163.050003051758,0,0,8,83,9,0,9.03001308441162,588.337036132812
210.899993896484,0,0,0,74,14,12,27.8164672851562,579.787414550781
10.9399995803833,0,0,4,15,10,65,28.0971431732178,2092.06201171875
152.449996948242,0,0,0,22,0,78,30.6618404388428,213.471694946289
46.4799995422363,1,0,99,0,0,0,27.7943630218506,2423.2529296875
21.8299999237061,0,0,0,0,0,100,21.4141635894775,1196.90124511719
20.0499992370605,5,0,3,13,0,57,20.7962818145752,350.238037109375
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23.248556137085,1315.30078125
369.600006103516,100,0,0,0,0,0,0.185025781393051,1383.82873535156
293.070007324219,98,0,0,0,0,2,22.2513313293457,1250.38696289062
88.5299987792969,0,0,0,0,0,100,1.20441007614136,1317.15649414062
NA,NA,NA,NA,NA,NA,NA,24.2454624176025,1205.64794921875
196.649993896484,96,0,0,0,4,0,20.0738964080811,1375.57434082031
9.69999980926514,1,0,0,9,0,53,10.7996559143066,1029.17553710938
NA,NA,NA,NA,NA,NA,NA,NA,NA
21.8299999237061,0,0,0,0,0,100,18.896598815918,596.650573730469
16.6900005340576,4,0,0,2,2,55,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
359.029998779297,97,0,0,0,3,0,18.8921852111816,587.265625
NA,NA,NA,NA,NA,NA,NA,NA,NA
125.330001831055,44,0,0,0,13,43,22.0276832580566,781.964477539062
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
205.669998168945,94,0,0,0,0,6,18.3489646911621,1384.83190917969
56.5200004577637,0,0,0,0,1,99,0.194012612104416,950.148071289062
56.5200004577637,0,0,0,0,1,99,0.0519772954285145,964.793334960938
3.21000003814697,11,0,0,6,0,56,NA,NA
16.6900005340576,4,0,0,2,2,55,NA,NA
122.680000305176,0,0,0,0,21,79,20.8000984191895,1123.30322265625
144.210006713867,69,0,0,0,31,0,18.7745494842529,1153.78198242188
334.369995117188,46,0,0,0,54,0,20.3619022369385,524.251525878906
NA,NA,NA,NA,NA,NA,NA,24.2153835296631,1210.95874023438
286.010009765625,91,0,0,0,9,0,21.4992389678955,797.205871582031
8.60000038146973,0,0,8,13,24,39,28.2882328033447,455.972900390625
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,24.4862689971924,1113.07897949219
77.25,62,0,0,15,0,23,24.2606639862061,1246.68029785156
251.520004272461,100,0,0,0,0,0,9.97076511383057,650.760620117188
155.259994506836,4,0,0,0,60,36,20.1060695648193,1331.49206542969
95.5899963378906,5,0,0,0,12,83,15.1931610107422,429.156036376953
182.630004882812,65,0,0,0,13,22,24.7484569549561,818.0517578125
8.60000038146973,0,0,8,13,24,39,28.0562915802002,1355.88879394531
143.080001831055,13,0,0,3,48,15,17.3881740570068,594.318420410156
22.6000003814697,57,0,0,10,2,0,NA,NA
297.329986572266,41,0,0,0,43,16,20.6897258758545,861.526184082031
10.6000003814697,4,0,0,3,60,7,NA,NA
14.210000038147,2,0,0,1,0,85,2.41959524154663,1029.30151367188
14.210000038147,2,0,0,1,0,85,1.68416798114777,854.069458007812
36.9900016784668,8,0,0,4,0,81,8.86475849151611,1006.72619628906
63.8800010681152,18,0,0,0,0,82,24.209400177002,957.49560546875
NA,NA,NA,NA,NA,NA,NA,2.80383825302124,882.517761230469
2.24000000953674,1,0,1,47,0,50,20.6149940490723,331.262817382812
NA,NA,NA,NA,NA,NA,NA,23.1918048858643,1384.88781738281
14.210000038147,2,0,0,1,0,85,NA,NA
2.24000000953674,1,0,1,47,0,50,3.27793169021606,1144.62158203125
224.490005493164,50,0,0,0,50,0,21.3047828674316,1367.30004882812
6.21000003814697,0,0,0,19,0,47,8.80282592773438,1018.82019042969
14.1000003814697,6,1,0,4,0,87,0.615788161754608,1140.02600097656
5.34000015258789,0,0,0,0,0,100,25.1485252380371,1116.92700195312
6.21000003814697,0,0,0,19,0,47,1.45621562004089,871.796752929688
168.139999389648,37,0,0,0,0,63,16.9242763519287,1057.0615234375
124.589996337891,72,0,0,0,28,0,15.1558675765991,1304.62133789062
12.1099996566772,5,0,0,1,0,78,23.9459018707275,904.934387207031
20.4599990844727,0,0,0,0,0,100,12.3488626480103,1207.76306152344
5.34000015258789,0,0,0,0,0,100,17.5593547821045,452.247497558594
NA,NA,NA,NA,NA,NA,NA,NA,NA
348.5,1,0,0,0,99,0,20.3583106994629,683.30517578125
189.009994506836,0,0,0,0,97,3,7.95797634124756,1584.08801269531
6.21000003814697,0,0,0,19,0,47,24.0329074859619,996.290710449219
127.410003662109,7,0,0,0,93,0,20.4473743438721,609.672180175781
114.800003051758,8,0,0,0,91,1,21.5995807647705,587.296203613281
339.959991455078,0,0,0,0,100,0,19.080774307251,1215.56701660156
NA,NA,NA,NA,NA,NA,NA,20.2414932250977,745.728942871094
624.809997558594,0,0,0,0,100,0,20.5654487609863,357.211395263672
184.740005493164,0,0,0,0,100,0,-7.5692081451416,1380.14367675781
155.369995117188,5,0,0,3,32,48,19.6047477722168,915.09912109375
NA,NA,NA,NA,NA,NA,NA,NA,NA
120.410003662109,0,0,0,0,100,0,19.6755390167236,631.256225585938
308.850006103516,0,0,0,0,100,0,14.3465509414673,1421.25549316406
8.60000038146973,0,0,8,13,24,39,11.674843788147,888.897338867188
114.800003051758,8,0,0,0,91,1,9.61881351470947,653.778015136719
NA,NA,NA,NA,NA,NA,NA,9.65823936462402,627.121826171875
183.839996337891,0,0,0,0,100,0,8.30472183227539,708.496520996094
110.98999786377,32,0,0,0,68,0,8.3138370513916,709.82373046875
386.920013427734,1,0,0,0,99,0,-2.1226167678833,795.324584960938
264.570007324219,16,0,0,0,84,0,20.1567478179932,860.765686035156
482.200012207031,59,0,0,0,41,0,18.5668525695801,1228.47863769531
113.080001831055,0,0,0,5,0,56,19.3400020599365,714.612243652344
182.759994506836,2,0,0,0,89,9,-3.38646221160889,836.904174804688
206.539993286133,0,0,0,0,16,84,-1.52714931964874,744.312194824219
113.080001831055,0,0,0,5,0,56,-3.48610091209412,873.294982910156
257.429992675781,1,0,0,0,98,1,-3.29126071929932,974.806640625
360.809997558594,69,0,0,0,30,1,-8.1925573348999,1479.54516601562
180.929992675781,3,0,0,0,64,33,14.3569002151489,286.997680664062
396.779998779297,46,0,0,0,54,0,17.5461349487305,902.807250976562
89.3199996948242,14,0,0,0,66,12,18.2860488891602,759.46533203125
187.539993286133,0,0,0,0,100,0,18.2996578216553,772.918212890625
44.7999992370605,13,0,0,43,0,43,17.6439971923828,794.051086425781
89.3199996948242,14,0,0,0,66,12,NA,NA
187.929992675781,0,0,0,0,5,95,0.987375617027283,740.799133300781
NA,NA,NA,NA,NA,NA,NA,17.0655460357666,391.957153320312
187.929992675781,0,0,0,0,5,95,7.71321868896484,662.981018066406
393.850006103516,100,0,0,0,0,0,14.6186399459839,848.182983398438
274.390014648438,39,0,0,0,57,4,8.71708393096924,962.475402832031
187.929992675781,0,0,0,0,5,95,13.7119617462158,542.130249023438
410.559997558594,24,0,2,0,74,0,3.57921576499939,608.313293457031
300.140014648438,0,0,0,0,100,0,6.04666423797607,413.826751708984
