Elevation,Land_cover_forests,Land_cover_shrublands,Land_cover_savannas,Land_cover_grasslands,Land_cover_croplands,Land_cover_urban_areas,Temperature_interpolated_rasters,Precipitation_interpolated_rasters
NA,NA,NA,NA,NA,NA,NA,20.5136051177979,1403.49621582031
NA,NA,NA,NA,NA,NA,NA,0.802424967288971,522.280212402344
56.5200004577637,0,0,0,0,1,99,0.640883505344391,525.758422851562
NA,NA,NA,NA,NA,NA,NA,0.760044693946838,522.92138671875
41.1100006103516,4,0,0,21,0,73,0.936522781848907,514.268859863281
56.5200004577637,0,0,0,0,1,99,0.728917121887207,524.358032226562
34,1,0,0,2,0,97,0.734485864639282,521.434448242188
56.5200004577637,0,0,0,0,1,99,0.734734117984772,524.757934570312
NA,NA,NA,NA,NA,NA,NA,0.932993054389954,518.402221679688
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
54.8199996948242,8,0,0,20,0,71,0.444624960422516,524.005126953125
63.8800010681152,18,0,0,0,0,82,20.8641757965088,1777.58764648438
NA,NA,NA,NA,NA,NA,NA,NA,NA
148.649993896484,0,0,0,0,99,1,15.2400169372559,337.924835205078
NA,NA,NA,NA,NA,NA,NA,NA,NA
141.119995117188,74,0,0,0,26,0,-1.20889830589294,915.949768066406
226.869995117188,0,0,0,0,100,0,-4.58908987045288,606.322265625
244.720001220703,0,0,0,0,96,4,17.323221206665,1087.47790527344
240.729995727539,0,0,0,0,100,0,6.71081018447876,529.608215332031
280.600006103516,0,0,0,0,98,2,-4.15221357345581,747.948181152344
10.4899997711182,0,8,56,1,22,13,20.0047607421875,160.498901367188
6.25,0,0,1,19,43,16,15.6555528640747,1916.24694824219
54.2000007629395,97,0,3,0,0,0,23.0221710205078,876.701782226562
265.910003662109,0,0,3,17,44,34,15.2576942443848,1575.45129394531
247.639999389648,0,0,0,2,86,12,16.4382419586182,1639.38195800781
223.460006713867,0,0,0,0,0,100,16.5682392120361,1549.78173828125
100.300003051758,35,0,65,0,0,0,23.5516414642334,1403.85693359375
240.729995727539,0,0,0,0,100,0,17.3319244384766,1020.7099609375
286.989990234375,0,0,0,0,100,0,12.8736963272095,531.247192382812
231.490005493164,0,0,0,0,100,0,13.2252922058105,498.760040283203
233.940002441406,0,0,0,0,100,0,20.9076595306396,1670.41979980469
231.490005493164,0,0,0,0,100,0,-7.1791205406189,1031.50793457031
231.490005493164,0,0,0,0,100,0,13.2176761627197,498.404052734375
31.3299999237061,6,29,36,24,5,0,18.765022277832,213.591552734375
394.730010986328,25,0,0,0,75,0,-6.12068033218384,1110.26708984375
225.589996337891,0,0,0,0,100,0,23.2941989898682,693.185241699219
391.929992675781,6,0,0,0,94,0,-3.71407628059387,683.480773925781
250.630004882812,0,0,0,0,19,80,16.5283870697021,988.90869140625
123.569999694824,44,0,2,1,4,49,0.20120544731617,771.669006347656
123.569999694824,44,0,2,1,4,49,0.192837655544281,772.092163085938
117.330001831055,28,0,0,0,3,69,4.99150943756104,1223.07434082031
83.5899963378906,7,0,0,0,0,93,13.7170267105103,248.229431152344
88.0800018310547,16,0,5,20,16,43,4.66483783721924,1218.49987792969
